Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Diff,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,Close_Lag_5,Volume_Lag_5,Close_Lag_7,Volume_Lag_7,Rolling_Mean_7,Rolling_Std_7,Rolling_Min_7,Rolling_Max_7,Rolling_Mean_14,Rolling_Std_14,Rolling_Min_14,Rolling_Max_14,Rolling_Mean_30,Rolling_Std_30,Rolling_Min_30,Rolling_Max_30,Year,Month,Day,DayOfWeek,Quarter,Month_Sin,Month_Cos
2018-06-13,122.84,123.34,122.47,123.19,5867744.0,122.8345,124.561,123.18428035673993,57.403189066059085,-0.36720917164464595,-0.5042698653991444,0.13706069375449847,122.82,7279620.0,123.23,3201179.0,123.01,3865667.0,122.92,4083702.0,122.37,4345370.0,122.98285714285714,0.16730354502734437,122.82,123.23,123.01428571428572,0.3280880343128751,122.37,123.59,123.32666666666667,0.8853222025211879,122.29,125.18,2018,6,13,2,2,1.2246467991473532e-16,-1.0
2018-06-14,123.63,123.86,123.32,123.38,8015447.0,122.88899999999998,124.49960000000002,123.2029203227647,47.025495750708124,-0.31031708540722036,-0.46547930940075966,0.1551622239935393,123.19,5867744.0,122.82,7279620.0,123.23,3201179.0,122.86,3700745.0,122.85,6864209.0,123.05857142857143,0.211299832077237,122.82,123.38,122.99928571428572,0.30363095734672196,122.37,123.38,123.31766666666667,0.8832919747296386,122.29,125.18,2018,6,14,3,2,1.2246467991473532e-16,-1.0
2018-06-15,122.18,122.2,120.83,121.34,14536993.0,122.83800000000001,124.41040000000001,123.02549933964426,31.984585741811316,-0.42494217926214617,-0.457371883373037,0.032429704110890856,123.38,8015447.0,123.19,5867744.0,122.82,7279620.0,123.01,3865667.0,122.92,4083702.0,122.83285714285715,0.688663301509059,121.34,123.38,122.86571428571429,0.5304238404964363,121.34,123.38,123.21966666666665,0.9344534944615113,121.34,125.18,2018,6,15,4,2,1.2246467991473532e-16,-1.0
2018-06-18,121.35,121.44,120.99,121.11,3845950.0,122.773,124.3048,122.84307083110671,30.740740740740833,-0.5282530969061838,-0.4715481260796664,-0.05670497082651743,121.34,14536993.0,123.38,8015447.0,123.19,5867744.0,123.23,3201179.0,122.86,3700745.0,122.58285714285715,0.9465325189933983,121.11,123.38,122.71714285714286,0.6975719270613912,121.11,123.38,123.10533333333333,0.9762374404865619,121.11,125.18,2018,6,18,0,2,1.2246467991473532e-16,-1.0
2018-06-19,120.81,121.03,120.581,120.8,4925832.0,122.689,124.18440000000001,122.6484926567156,26.763110307414095,-0.6279040654659553,-0.5028193139569241,-0.1250847515090312,121.11,3845950.0,121.34,14536993.0,123.38,8015447.0,122.82,7279620.0,123.01,3865667.0,122.26714285714286,1.1309246111826432,120.8,123.38,122.53357142857143,0.8368126997859541,120.8,123.38,122.97966666666667,1.0227363004252932,120.8,125.18,2018,6,19,1,2,1.2246467991473532e-16,-1.0
2018-06-20,120.79,120.81,120.16,120.26,4548491.0,122.5815,124.04720000000002,122.42101716559984,25.51724137931042,-0.7418995073237227,-0.5506353526302838,-0.19126415469343883,120.8,4925832.0,121.11,3845950.0,121.34,14536993.0,123.19,5867744.0,123.23,3201179.0,121.84285714285714,1.259321434812634,120.26,123.38,122.3307142857143,1.0143392262707989,120.26,123.38,122.83533333333334,1.0909051393068394,120.26,125.18,2018,6,20,2,2,1.2246467991473532e-16,-1.0
2018-06-21,119.92,120.32,119.821,120.05,5681906.0,122.457,123.88599999999998,122.19520600697129,27.407407407407447,-0.8395096169578977,-0.6084102054958067,-0.231099411462091,120.26,4548491.0,120.8,4925832.0,121.11,3845950.0,123.38,8015447.0,122.82,7279620.0,121.44714285714285,1.3340878817298751,120.05,123.38,122.15642857142858,1.180825051485356,120.05,123.38,122.69266666666667,1.1659772675670645,120.05,125.18,2018,6,21,3,2,1.2246467991473532e-16,-1.0
2018-06-22,120.21,120.4,120.1,120.34,4518408.0,122.2945,123.76039999999999,122.01851972059308,31.77737881508085,-0.883283809782867,-0.6633849263532188,-0.21989888342964825,120.05,5681906.0,120.26,4548491.0,120.8,4925832.0,121.34,14536993.0,123.19,5867744.0,121.03999999999999,1.133328431356646,120.05,123.38,122.01142857142857,1.2735767751554692,120.05,123.38,122.53133333333334,1.1445967015384204,120.05,125.0,2018,6,22,4,2,1.2246467991473532e-16,-1.0
2018-06-25,120.0,120.23,119.8299,119.89,9300195.0,122.12849999999999,123.6092,121.81580355672706,23.285198555956896,-0.943411353337666,-0.7193902117501082,-0.22402114158755781,120.34,4518408.0,120.05,5681906.0,120.26,4548491.0,121.11,3845950.0,123.38,8015447.0,120.54142857142857,0.5497705148837567,119.89,121.34,121.8,1.3659992116291524,119.89,123.38,122.361,1.1447762919442956,119.89,124.49,2018,6,25,0,2,1.2246467991473532e-16,-1.0
2018-06-26,119.28,119.59,119.09,119.26,8675447.0,121.93199999999999,123.4418,121.57239369418164,20.000000000000142,-1.0300251113553855,-0.7815171916711636,-0.24850791968422192,119.89,9300195.0,120.34,4518408.0,120.05,5681906.0,120.8,4925832.0,121.34,14536993.0,120.24428571428572,0.6054986138848436,119.26,121.11,121.53857142857143,1.4805864593984035,119.26,123.38,122.18666666666667,1.205971731040492,119.26,123.59,2018,6,26,1,2,1.2246467991473532e-16,-1.0
2018-06-27,118.96,119.05,118.48,118.58,6480064.0,121.6925,123.2584,121.2874038185453,18.154761904762026,-1.1403917296159278,-0.8532920992601165,-0.2870996303558113,119.26,8675447.0,119.89,9300195.0,120.34,4518408.0,120.26,4548491.0,121.11,3845950.0,119.88285714285713,0.7422648737782191,118.58,120.8,121.23285714285714,1.6218765416951972,118.58,123.38,122.05666666666667,1.3720318015062611,118.58,123.59,2018,6,27,2,2,1.2246467991473532e-16,-1.0
2018-06-28,118.59,118.67,118.01,118.22,7760936.0,121.44850000000001,123.06580000000002,120.99527012154098,15.440115440115505,-1.2425833338985086,-0.931150346187795,-0.3114329877107136,118.58,6480064.0,119.26,8675447.0,119.89,9300195.0,120.05,5681906.0,120.8,4925832.0,119.51428571428572,0.8444694022973116,118.22,120.34,120.89071428571428,1.720386648343302,118.22,123.38,121.921,1.5392012034831997,118.22,123.59,2018,6,28,3,2,1.2246467991473532e-16,-1.0
